accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,timestamp,timestampNanos,label
-3.76,0.07,-8.99,0.0,0.0,0.02,1769452768248,1482944752878,LAYING
-3.77,0.049999997,-8.96,0.0,0.0,0.0,1769452768273,1482968922097,LAYING
-3.77,0.049999997,-8.96,-0.01,-0.01,0.0,1769452768298,1482994897201,LAYING
-3.75,0.01,-8.96,0.0,0.0,0.0,1769452768321,1483014918086,LAYING
-3.76,0.0,-8.97,0.0,0.0,0.0,1769452768348,1483044595378,LAYING
-3.78,0.03,-8.99,0.0,0.0,0.0,1769452768374,1483066279961,LAYING
-3.78,0.03,-8.99,-0.02,-0.01,0.0,1769452768398,1483094697826,LAYING
-3.79,0.099999994,-8.92,-0.02,-0.01,0.0,1769452768418,1483114603816,LAYING
-3.8,0.11,-8.95,0.0,-0.01,0.01,1769452768440,1483134623816,LAYING
-3.8,0.089999996,-8.99,0.0,0.0,0.0,1769452768474,1483164859597,LAYING
-3.83,0.07,-8.94,0.0,0.0,0.0,1769452768503,1483198561992,LAYING
-3.83,0.07,-8.97,0.0,0.0,0.0,1769452768528,1483224682930,LAYING
-3.81,0.02,-8.96,0.0,0.0,0.0,1769452768548,1483244657670,LAYING
-3.81,0.02,-8.96,0.0,0.0,0.0,1769452768569,1483265895430,LAYING
-3.8,0.04,-8.96,0.0,0.0,0.0,1769452768602,1483298633242,LAYING
-3.77,0.049999997,-8.96,0.0,0.0,0.0,1769452768632,1483329034336,LAYING
-3.78,0.049999997,-8.99,0.0,0.0,0.0,1769452768658,1483354605639,LAYING
-3.77,0.11,-8.97,0.0,0.0,0.0,1769452768678,1483374701420,LAYING
-3.77,0.11,-8.97,0.0,0.0,0.0,1769452768698,1483394666993,LAYING
-3.78,0.099999994,-8.929999,0.0,0.0,0.0,1769452768718,1483414633920,LAYING
-3.79,0.04,-8.97,0.0,0.0,0.0,1769452768738,1483435095014,LAYING
-3.79,0.04,-8.97,0.0,0.0,0.0,1769452768758,1483454774649,LAYING
-3.81,0.03,-9.01,0.0,0.0,0.0,1769452768778,1483474958711,LAYING
-3.78,0.06,-8.96,0.0,0.0,0.0,1769452768799,1483494678295,LAYING
-3.77,0.02,-8.92,0.01,0.0,0.0,1769452768830,1483525228555,LAYING
-3.77,0.02,-8.92,0.01,0.0,0.0,1769452768858,1483554621472,LAYING
-3.76,0.0,-8.96,0.01,0.0,0.0,1769452768878,1483574696784,LAYING
-3.79,0.03,-8.97,0.01,0.0,0.0,1769452768898,1483594663503,LAYING
-3.79,0.03,-8.97,0.0,0.0,0.0,1769452768918,1483614679857,LAYING
-3.79,0.03,-8.97,0.0,0.0,0.0,1769452768938,1483634670014,LAYING
-3.78,0.04,-8.99,0.0,0.0,0.0,1769452768958,1483654605482,LAYING
-3.8,0.049999997,-8.99,0.0,0.01,0.0,1769452768979,1483675120378,LAYING
-3.78,0.03,-8.96,0.0,0.0,0.0,1769452769008,1483704617201,LAYING
-3.8,0.0,-8.96,0.0,0.0,0.0,1769452769029,1483724908295,LAYING
-3.8,0.0,-8.96,0.0,0.01,0.0,1769452769060,1483756098920,LAYING
-3.6899998,0.03,-8.94,0.0,0.01,0.0,1769452769088,1483784908920,LAYING
-3.6899998,0.03,-8.94,0.01,0.01,0.0,1769452769108,1483804621836,LAYING
-3.6799998,-0.089999996,-9.0199995,0.02,0.0,-0.01,1769452769131,1483825311003,LAYING
-3.74,-0.089999996,-9.05,0.01,0.0,-0.01,1769452769159,1483855283607,LAYING
-3.77,-0.01,-8.99,0.0,0.0,0.0,1769452769190,1483884967982,LAYING
-3.75,0.049999997,-8.97,0.0,0.0,0.0,1769452769218,1483914764180,LAYING
-3.75,0.049999997,-8.97,0.0,0.0,0.0,1769452769238,1483934694076,LAYING
-3.79,0.06,-8.99,0.0,0.0,0.0,1769452769258,1483954612201,LAYING
-3.77,0.049999997,-8.97,0.0,0.0,0.0,1769452769278,1483974925691,LAYING
-3.77,0.049999997,-8.97,0.0,0.0,-0.01,1769452769299,1483994649024,LAYING
-3.79,-0.03,-8.96,0.0,0.0,-0.01,1769452769329,1484025256524,LAYING
-3.79,-0.03,-8.96,0.01,0.0,0.0,1769452769349,1484044947878,LAYING
-3.78,-0.049999997,-9.0,0.0,0.0,0.0,1769452769378,1484074863191,LAYING
-3.75,-0.03,-8.99,0.0,0.0,0.0,1769452769399,1484094732045,LAYING
-3.75,-0.01,-9.0,0.0,0.0,0.0,1769452769434,1484128641419,LAYING
-3.72,0.02,-8.97,0.0,0.0,0.0,1769452769458,1484154704545,LAYING
-3.72,0.02,-8.97,-0.01,0.0,0.0,1769452769478,1484174696003,LAYING
-3.72,0.07,-8.92,-0.01,0.0,0.0,1769452769498,1484194640326,LAYING
-3.74,0.0,-8.99,0.0,0.0,0.0,1769452769521,1484214810899,LAYING
-3.78,-0.06,-9.03,0.0,-0.01,0.0,1769452769548,1484244976003,LAYING
-3.81,0.0,-8.97,0.0,-0.01,0.0,1769452769571,1484265011159,LAYING
-3.81,0.0,-8.97,0.0,-0.01,0.0,1769452769598,1484294896576,LAYING
-3.79,0.0,-8.92,0.0,-0.01,0.0,1769452769622,1484318251263,LAYING
-3.76,-0.049999997,-8.97,0.0,0.0,0.0,1769452769648,1484344609857,LAYING
-3.79,0.0,-9.04,0.0,0.0,0.0,1769452769671,1484364967513,LAYING
-3.72,0.06,-8.95,0.0,0.0,0.0,1769452769698,1484394629441,LAYING
-3.72,0.06,-8.95,0.0,-0.01,0.01,1769452769721,1484415894909,LAYING
-3.74,-0.01,-8.98,-0.01,-0.01,0.0,1769452769758,1484454634441,LAYING
-3.76,0.0,-8.97,-0.01,-0.01,0.0,1769452769778,1484475020743,LAYING
-3.76,0.0,-8.97,0.0,-0.01,0.0,1769452769798,1484494616524,LAYING
-3.76,-0.02,-8.99,0.0,-0.01,0.0,1769452769818,1484514806993,LAYING
-3.76,-0.02,-8.99,-0.01,-0.01,0.01,1769452769839,1484534736367,LAYING
-3.76,0.01,-8.96,-0.01,-0.01,0.01,1769452769859,1484555226419,LAYING
-3.77,0.02,-8.97,-0.01,-0.01,0.01,1769452769882,1484577500375,LAYING
-3.8,0.0,-8.97,0.0,0.0,0.0,1769452769908,1484604649075,LAYING
-3.8,0.02,-8.98,0.0,0.0,0.0,1769452769928,1484624708659,LAYING
-3.8,0.02,-8.98,-0.01,-0.01,0.0,1769452769952,1484647561679,LAYING
-3.79,0.03,-8.98,-0.01,0.0,0.01,1769452769978,1484675034231,LAYING
-3.77,0.03,-8.98,-0.01,0.0,0.0,1769452769998,1484694822044,LAYING
-3.77,0.03,-8.98,0.0,0.0,0.0,1769452770018,1484714621575,LAYING
-3.78,0.02,-8.98,0.0,0.0,0.0,1769452770038,1484734654179,LAYING
-3.75,0.01,-8.96,0.0,0.0,0.0,1769452770060,1484756459335,LAYING
-3.74,0.03,-8.96,0.0,0.0,0.0,1769452770089,1484785358138,LAYING
-3.75,0.03,-8.96,0.0,0.0,0.0,1769452770109,1484805205169,LAYING
-3.75,0.03,-8.96,0.0,-0.01,0.0,1769452770138,1484834615169,LAYING
-3.78,0.03,-8.96,0.0,-0.01,0.0,1769452770159,1484854798554,LAYING
-3.81,0.06,-8.929999,-0.01,-0.01,0.0,1769452770180,1484876095950,LAYING
-3.81,0.049999997,-8.97,0.0,-0.02,0.0,1769452770208,1484904956940,LAYING
-3.8,0.04,-8.95,0.0,-0.02,0.0,1769452770234,1484925601940,LAYING
-3.8,0.04,-8.95,-0.01,-0.01,0.0,1769452770258,1484954893138,LAYING
-3.8,0.08,-8.929999,-0.01,-0.01,0.0,1769452770279,1484975389596,LAYING
-3.81,0.049999997,-8.96,0.0,-0.01,0.0,1769452770299,1484995100117,LAYING
-3.82,0.049999997,-8.97,0.0,0.0,0.0,1769452770329,1485025173763,LAYING
-3.82,0.049999997,-8.97,0.0,0.01,0.0,1769452770358,1485054712825,LAYING
-3.81,0.08,-8.96,0.01,0.01,0.0,1769452770380,1485075674596,LAYING
-3.79,0.049999997,-8.95,0.01,0.01,0.0,1769452770410,1485105562825,LAYING
-3.79,0.049999997,-8.95,0.0,0.02,-0.01,1769452770430,1485125072356,LAYING
-3.81,0.049999997,-8.95,0.0,0.0,0.0,1769452770458,1485155060013,LAYING
-3.82,0.07,-8.97,0.02,0.02,0.0,1769452770479,1485175204179,LAYING
